FI;GRP;RS;FI_ET;RS_ET;BOR;an;FI_EJ
590785341;15;CENTRE DE SANTE MENTALE HOPITAL DE JOUR DE LA MGEN;;;STB;2013;750005068
590787529;14;CENTRE DE PSYCHIATRIE DE ST SAULVE;590007001;ANT CMP 59I09 ENF ST-AMAND CH VALENCIE;STB;2013;590782215
590787529;14;CENTRE DE PSYCHIATRIE DE ST SAULVE;590007027;CATTP 59G31 & 59G32 CH VALENCIENNES;STB;2013;590782215
590787529;14;CENTRE DE PSYCHIATRIE DE ST SAULVE;590041422;AT FRESNES SUR ESCAUT CH VALENCIENNES;STB;2013;590782215
590787529;14;CENTRE DE PSYCHIATRIE DE ST SAULVE;590046728;CENTRE DE JOUR BRUAY SUR ESCAUT 59G31;STB;2013;590782215
590787529;14;CENTRE DE PSYCHIATRIE DE ST SAULVE;590046736;CENTRE PEDOPSYCHIATRIQUE DE JOUR 59I09;STB;2013;590782215
590787529;14;CENTRE DE PSYCHIATRIE DE ST SAULVE;590805891;CMP 59G30 ONNAING CH VALENCIENNES;STB;2013;590782215
590787529;14;CENTRE DE PSYCHIATRIE DE ST SAULVE;590805941;CMP 59G31 & 59G32 ADUL CH VALENCIENNES;STB;2013;590782215
590787529;14;CENTRE DE PSYCHIATRIE DE ST SAULVE;590806063;CMP 59I09 ENFANTS CH VALENCIENNES;STB;2013;590782215
590787529;14;CENTRE DE PSYCHIATRIE DE ST SAULVE;590806725;CATTP DE MONACO CH VALENCIENNES;STB;2013;590782215
590787529;14;CENTRE DE PSYCHIATRIE DE ST SAULVE;590808416;HJ PSY ENFANTS DENAIN CH VALENCIENNES;STB;2013;590782215
590787529;14;CENTRE DE PSYCHIATRIE DE ST SAULVE;590808424;HJ PSY ADUL 59G30 CH VALENCIENNES;STB;2013;590782215
590787529;14;CENTRE DE PSYCHIATRIE DE ST SAULVE;590815213;CMP 59G30 CONDÉ/ESCAU  CH VALENCIENNES;STB;2013;590782215
590787586;4;HOP CARDIOLOGIQUE CHR LILLE;;;STB;2013;590780193
590788865;4;CTRE CURE VERT PRE CH ROUBAIX;;;STB;2013;590782421
590791091;4;CSPA LES BATELIERS CHRU LILLE;;;STB;2013;590780193
590791323;4;CTRE CONVALESCENCE CH ARMENTIÈRES SSR;;;STB;2013;590782637
590791562;4;MATERNITE PAUL GELLE CH ROUBAIX;;;STB;2013;590782421
590791729;4;RESIDENCE MALATRAY CH TOURCOING;;;STB;2013;590781902
590796975;4;HOP SALENGRO - HOPITAL B CHR LILLE;;;STB;2013;590780193
590801106;4;HOPITAL VICTOR PROVO;;;STB;2013;590782421
590804696;4;HOPITAL GUY CHATILIEZ CH TOURCOING;;;STB;2013;590781902
590811279;4;HOP CLAUDE HURIEZ CHR LILLE;;;STB;2013;590780193
590812186;4;HOP LA FRATERNITE CH ROUBAIX;;;STB;2013;590782421
590812749;4;USLD CH VALENCIENNES;;;STB;2013;590782215
590816427;15;Clinique Du Bocage;;;STB;2013;590781829
600000012;14;CHS CHI CLERMONT;600001911;ATELIER THERAPEUTIQUE CHS CLERMONT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600006399;HOPITAL DE JOUR;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008247;CMP CHI CLERMONT BEAUVAIS ADULTE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008254;CATTP CLERMONT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008262;CATTP CHI CLERMONT LIANCOURT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008270;CMP CHI CLERMONT ST-JUST-EN-CHAUSSÉE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008296;CMP CHI CLERMONT BRETEUIL ADULTE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008304;CMP CHI CLERMONT CREIL;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008320;CMP CHI CLERMONT SENLIS;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008346;CMP CHI CLERMONT CRÉPY-EN-VALOIS;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008353;CMP CHI CLERMONT COMPIÈGNE ADULTE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008361;CMP CHI CLERMONT NOYON ADULTE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008387;CMP CHI CLERMONT MONTATAIRE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008395;CATTP CHI CLERMONT MONTATAIRE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008403;CMP CHI CLERMONT COMPIÈGNE ENFANT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008411;CATTP ENFANTS COMPIEGNE CHS CLERMONT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008437;CMP CHI CLERMONT NOYON ENFANT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008445;CMP CHI CLERMONT MÉRU ENFANT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008452;CMP CHI CLERMONT BRETEUIL ENFANT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008486;CMP CHI CLERMONT CHANTILLY FAISANDERIE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008494;CMP CHI CLERMONT CHANTILLY JOFFRE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008502;CMP CHI CLERMONT ENFANT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008510;FOYER ENFANTS ESTEREL CHS CLERMONT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008536;CATTP CHI CLERMONT NOYON ADULTE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008585;CTRE JOUR ADULTES ALOISE CHI CLERMONT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008593;CATTP CHI CLERMONT BEAUVAIS ADULTE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600008601;CTRE POST CURE ADULTES COMPIEGNE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600009567;HOP ECOLE EDOUARD SEGUIN CHS CLERMONT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600009583;CMP CHI CLERMONT NOYON ADOLESCENT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600009591;ATELIER THERAPEUTIQUE DE LA COUDRE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600009617;DPT ACCUEIL FAMILIAL THERAPEUTIQUE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600009625;CTRE ACC FAM THÉRA CHI CLERMONT COMPIÈ;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600009849;HOSPITALISATION SITE DE COMPIEGNE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600009856;CMP CHI CLERMONT CHAMBLY;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600009930;AMT CHI CLERMONT BEAUVAIS;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600010235;HOPITAL DE JOUR CHI CLERMONT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011670;CMP CHI CLERMONT LIANCOURT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011688;CATTP CHI CLERMONT ST-JUST-EN-CHAUSSÉE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011696;CATTP CHI CLERMONT BRETEUIL ADULTE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011704;CATTP CHI CLERMONT CREIL;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011712;CATTP CHI CLERMONT SENLIS;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011720;CATTP CHI CLERMONT CRÉPY-EN-VALOIS;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011746;CATTP CHI CLERMONT COMPIÈGNE ENFANT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011753;CATTP CHI CLERMONT MÉRU ENFANT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011761;CATTP CHI CLERMONT BRETEUIL ENFANT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011779;CATTP CHI CLERMONT CHANTILLY;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011787;CATTP CHI CLERMONT CLERMONT ENFANT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011795;CATTP CHI CLERMONT NOYON ADOLESCENT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011803;CATTP CHI CLERMONT PONT-SAINTE-MAXENCE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011811;CATTP CHI CLERMONT BEAUVAIS ENFANT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011829;CATTP CHI CLERMONT CHAUMONT-EN-VEXIN;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011837;CATTP CHI CLERMONT CLERMONT ADULTE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011845;CATTP CHI CLERMONT MÉRU ADULTE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600011852;CATTP CHI CLERMONT GRANDVILLIERS;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600101752;CTRE POST CURE L AVENIR CHS CLERMONT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600105431;CHS CHI CLERMONT FITZ JAMES;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600106017;CTRE JOUR ENFANT BEAUVAIS CHS CLERMONT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600106025;CENTRE JOUR ENFANTS MARIE NOEL;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600109540;CMP CHI CLERMONT PONT-SAINTE-MAXENCE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600109599;HJ CHI CLERMONT NOYON;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600109607;CTRE JOUR ADULTES LES 3 PIERRES;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600109904;CATTP CHI CLERMONT COMPIÈGNE ADULTE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600109912;CMP CHI CLERMONT BEAUVAIS ENFANT;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600109920;CMP CHI CLERMONT CHAUMONT-EN-VEXIN;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600109938;CMP CHI CLERMONT ADULTE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600109946;CMP CHI CLERMONT MÉRU ADULTE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;600110118;CMP CHI CLERMONT GRANDVILLIERS;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;920023553;CMP ADULTE CH COURBEVOIE-NEUILLY/SEINE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;920023587;CMP ADULTE CH COURBEVOIE-NEUILLY/SEINE;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;920023603;CATTP ADULTES;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;920023611;CMP ADULTE CH COURBEVOIE-NEUILLY G07;STB;2013;600100028
600000012;14;CHS CHI CLERMONT;920023637;CATTP ADULTES;STB;2013;600100028
600000020;4;HOPITAL CRÉPY-EN-VALOIS;;;STB;2013;600100085
600000046;4;CH PONT-SAINTE-MAXENCE;;;STB;2013;600100127
600000053;4;CH GHPSO SENLIS;;;STB;2013;600101984
600000152;4;CH CHAUMONT-EN-VEXIN;;;STB;2013;600100572
600000186;4;CH CLERMONT;;;STB;2013;600100648
600000194;4;CH BEAUVAIS;;;STB;2013;600100713
600000285;4;CH CHICN NOYON;;;STB;2013;600100721
600000467;4;CH GHPSO CREIL;;;STB;2013;600101984
600001184;4;USLD HL GRANDVILLIERS;;;STB;2013;600108948
600009054;15;CLINIQUE EUGENIE;;;STB;2013;600000798
600010094;4;SSR HL CRÈVECOEUR-LE-GRAND;;;STB;2013;600100580
600010102;4;HAD CHICN COMPIÈGNE;;;STB;2013;600100721
600100101;3;GROUPE HOSPITALIER PAUL DOUMER;;;STB;2013;750712184
600107049;5;ASSOCIATION LA NOUVELLE FORGE;600005268;EPSM CATTP ENFANTS;STB;2013;
600107049;5;ASSOCIATION LA NOUVELLE FORGE;600009393;EPSM - LA NOUVELLE FORGE;STB;2013;
600107049;5;ASSOCIATION LA NOUVELLE FORGE;600009401;EPSM INSTITUT DECROLY;STB;2013;
600107049;5;ASSOCIATION LA NOUVELLE FORGE;600009435;EPSM CMP ENFANTS CREIL;STB;2013;
600107049;5;ASSOCIATION LA NOUVELLE FORGE;600009443;EPSM CMP ENFANTS CREPY EN VALOIS;STB;2013;
600107049;5;ASSOCIATION LA NOUVELLE FORGE;600011860;CATTP NOUVELLE FORGE SENLIS;STB;2013;
600107049;5;ASSOCIATION LA NOUVELLE FORGE;600101174;EPSM CTRE PSYCHOTHERAPIE ET REEDUCATIO;STB;2013;
600107049;5;ASSOCIATION LA NOUVELLE FORGE;600109888;EPSM HOPITAL DE NUIT;STB;2013;
600107494;4;USLD CH BEAUVAIS;;;STB;2013;600100713
600107668;4;USLD CHICN COMPIÈGNE;;;STB;2013;600100721
600113476;4;CH CHICN COMPIÈGNE;;;STB;2013;600100721
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610002545;ATELIER RUE DR FRINAULT - CH L'AIGLE;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610002578;CATTP MORTAGNE (61G04)-CH L'AIGLE;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610003980;CATTP (61I01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610004004;CATTP L'AIGLE (61I01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610004012;CATTP BELLEME (61I01) -  CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610004020;CATTP VIMOUTIERS (61I01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610004046;CATTP FLERS (61I02) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610004053;CATTP ARGENTAN (61I02) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610004061;CATTP LA FERTE MACE 61I02- CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610004087;CATTP Mortagne - CPO;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610005589;CMP PERSONNES ÂGÉES(61G01) - ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610005639;CATTP (61G01) - BELLEME;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610005688;HÔPITAL DE JOUR (61G02) -LA FERTÉ MACÉ;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610784084;CMP (61G04) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787434;CMP ARGENTAN (61G02) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787459;CMP FLERS (61I02) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787467;CMP LA FERTE MACE (61G02)- CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787475;CMP DOMFRONT (61I02) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787483;HOPITAL DE JOUR (61G01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787491;CMP BELLEME (61G01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787509;CMP RUE JULLIEN (61G01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787517;CMP (61I01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787525;CMP VIMOUTIERS (61G04) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787558;CMP MORTAGNE (61I01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787566;CMP ARGENTAN (61I02) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787574;CMP LA FERTE MACE (61I02)- CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610788689;HOPITAL DE JOUR (61I02) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610788705;HOPITAL DE JOUR (61I02) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610788713;HOPITAL DE JOUR (61G02) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610789562;HOPITAL DE JOUR (61I01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610789901;CMP L'AIGLE (61I01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790172;CMP VIMOUTIERS (61I01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790305;CMP BELLEME (61I01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790339;CMP MORTAGNE (61G04) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790347;CMP GACE (61G04) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790354;CENTRE DE THERAPIE FAMILIALE INTERSECT;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790388;HOPITAL DE JOUR (61I01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790487;CATTP (61G04) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790503;CMP (61G02) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790511;CATTP PERS. AGEE (61G01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790537;CATTP ARGENTAN (61G02) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790545;CATTP LA FERTE MACE 61G02- CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790552;CATTP MORTAGNE (61I01) - CPO ALENCON;STB;2013;610780025
610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790560;ATELIER INTERSECTORIEL - CPO ALENCON;STB;2013;610780025
610000044;4;CENTRE HOSPITALIER DE L'AIGLE;;;STB;2013;610780074
610000051;4;C.H.I.C ALENCON - MAMERS;;;STB;2013;610780082
610000069;4;CENTRE HOSPITALIER D'ARGENTAN;;;STB;2013;610780090
610000077;4;CH MARGUERITE DE LORRAINE-MORTAGNE;;;STB;2013;610780124
610000085;4;HOPITAL LOCAL - BELLEME;;;STB;2013;610780132
610000093;4;HOPITAL - SEES;;;STB;2013;610780140
610000101;4;HOPITAL LOCAL - VIMOUTIERS;;;STB;2013;610780157
610000119;4;CH -JACQUES MONOD- - FLERS;;;STB;2013;610780165
610780108;4;CH INTERCOMMUNAL DES ANDAINES;;;STB;2013;610790594
610780116;4;CH INTERCOMMUNAL DES ANDAINES;;;STB;2013;610790594
610784050;4;USLD -LES PASTELS- - CH ALENCON;;;STB;2013;610780082
610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610002628;CENTRE D'ACCUEIL DE JOUR;STB;2013;610780165
610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610790313;CMP (61G03) - CH FLERS;STB;2013;610780165
610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610790321;CMP LE TERTRE DOMFRONT(61G03)-CH FLERS;STB;2013;610780165
610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610790370;HOPITAL DE JOUR (61G03) - CH FLERS;STB;2013;610780165
610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610790438;CENTRE D'ACCUEIL DE JOUR - CH FLERS;STB;2013;610780165
610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610790446;CATTP (61G03) - CH FLERS;STB;2013;610780165
610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610790453;CATTP DOMFRONT (61G03) - CH FLERS;STB;2013;610780165
620000034;4;CH ARRAS;;;STB;2013;620100057
620000059;4;CH BAPAUME;620115204;CMP ADULTES RÉPUBLIQUE CH BAPAUME;STB;2013;620100073
620000067;4;CENTRE HOSPITALIER DU TERNOIS;;;STB;2013;620100081
620000117;4;CH D'HESDIN;;;STB;2013;620100461
620000224;4;CH BETHUNE;;;STB;2013;620100651
620000232;4;CH CARVIN;;;STB;2013;620100669
620000240;4;CH HENIN BEAUMONT;620025056;CMP ENFANTS HENIN CH HENIN BEAUMONT;STB;2013;620100677
620000240;4;CH HENIN BEAUMONT;620025064;CMP ENFANTS CARVIN CH HENIN BEAUMONT;STB;2013;620100677
620000240;4;CH HENIN BEAUMONT;620025072;CMP ENFANTS HARNES CH HENIN BEAUMONT;STB;2013;620100677
620000240;4;CH HENIN BEAUMONT;620025080;HJ PSY ESCALE CH HENIN BEAUMONT;STB;2013;620100677
620000240;4;CH HENIN BEAUMONT;620114645;CMP ADULTES CARVIN CH HENIN BEAUMONT;STB;2013;620100677
620000240;4;CH HENIN BEAUMONT;620114652;CMP ADULTES HÉNIN CH HENIN BEAUMONT;STB;2013;620100677
620000257;4;CH LENS;;;STB;2013;620100685
620000281;14;EPSM VAL DE LYS ARTOIS;620003400;CTRE PSYCHOTHER. DU TERNOIS G08 EPSM;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620003434;HJ PSY ADUL G10 BETHUNE EPSM VAL DE LY;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620003640;CMP ADUL G09 AUCHEL EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620003657;CMP ENF I03 AUCHEL EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620018309;CMP ENF I03 ST-OMER EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620023549;CATTP ADUL G08 FREVENT EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620025676;CATTP ADUL G12 BEUVRY EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620025684;CATTP ADUL G12 NOEUX-LES-MINES EPSM;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620025692;APPART THERAP G12 EPSM VAL LYS ARTOIS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620025700;CATTP ADUL G10 BETHUNE EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620025718;CATTP ADUL G10 ANNEZIN EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620025726;CATTP ADUL G09 JACQUES VINCENT LILLERS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620025916;CATTP ADUL G06 ST-OMER EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620025932;APPART THERAP G06 ST-OMER EPSM V DE LY;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620025940;CATTP ADUL G07 AIRE/LYS EPSM VAL DE LY;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620025957;CATTP ADUL G07 ST-OMER EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620025965;APPART THERAP G07 AIRE/LYS EPSM VAL LY;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620025981;CATTP ADUL G11 BRUAY EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620025999;CATTP ENF I04 L'ENVOL EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620026005;CATTP ENF I04 NOEUX EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620026013;CATTP ENF F. DOLTO I04 EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620026021;CATTP ENF I03 LA TOUR BLANCHE EPSM;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620026039;CATTP ENF I03 LA PARENTHESE EPSM VAL;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620026047;CATTP ENF I03 LES BACOVES EPSM VAL DE;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620026054;CATTP ENF I03 AIRE/LYS EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620026062;CATTP ENF I03 AUCHEL EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620027698;HOPITAL DE JOUR PSY ADULTES BRUAY;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620028688;CATTP BEUVRY;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620114439;CMP ENF I03 AIRE/LYS EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620114447;CMP ENF I04 BETHUNE EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620114454;CMP ADUL G06 ST-OMER EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620114504;CMP ADUL G10 BETHUNE EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620114587;CMP ADUL G11 BRUAY EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620114660;CMP ADUL G09 LILLERS EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620114678;CMP ADUL G12 NOEUX  EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620114702;CMP ADUL G08 GAUCHIN-V. EPSM VAL DE LY;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620115261;CMP ADUL G07 AIRE/LYS EPSM VAL DE LYS;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620115279;CMP WINNICOTT ENF I04 NOEUX EPSM;STB;2013;620101287
620000281;14;EPSM VAL DE LYS ARTOIS;620115287;CMP ENF I04 BRUAY EPSM VAL DE LYS;STB;2013;620101287
