BOR;AN;FI;GRP;FI_EJ;REG;DEP;TSANT;STJ;STJR;CAT;CATR;ESPIC;MFT;CCR;VAGUE;NAT;SIR;RS;COMPRS;NUMVOI;TYPVOI;ADRVOIENOM;COMPDist;ADRBP;ADRCPOST;ADRLIBCOM;COMINSEE;NUMTEL;ARM
IDB;2013;570012948;24;570000513;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570002100149;CMP ADULTES HAYANGE/CHS JURY;;66;R;DE VERDUN;;;57700;HAYANGE;57306;;
IDB;2013;570012955;24;570000513;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570002100123;CMP ENFANTS WINNICOTT METZ/CHS JURY;;11;AV;LECLERC DE HAUTECLOCQUE;;;57000;METZ;57463;;
IDB;2013;570012963;24;570000513;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570002100131;CMP ENFANTS HAGONDANGE/CHS JURY;;49;R;DE LA GARE;;;57300;HAGONDANGE;57283;;
IDB;2013;570013011;24;570005165;41;57;41S0000003;14;1;156;PLU10;1;0;;0;0;26570280300312;CENTRE MEDICO PSYCHOLOGIQUE ADULTES;;8;PL;DE LA REPUBLIQUE;;;57100;THIONVILLE;57672;;
IDB;2013;570013029;24;570005165;41;57;41S0000003;14;1;156;PLU10;1;0;;0;0;26570280300320;CENTRE MEDICO PSYCHOLOGIQUE ADULTES;;39;BD;JEANNE D'ARC;;;57100;THIONVILLE;57672;;
IDB;2013;570013037;24;570005165;41;57;41S0000003;14;1;156;PLU10;1;0;;0;0;26570280300494;CENTRE MEDICO PSYCHOLOGIQUE ENFANTS;;;R;DE LA POTERNE;;;57100;THIONVILLE;57672;;
IDB;2013;570013235;24;570000141;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570016100176;CMP ENFANTS DE BITCHE;;69;R;DES AUGUSTINS;;;57230;BITCHE;57089;;
IDB;2013;570013243;24;570000141;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570016100242;CMP CATTP HOPITAL DE JOUR;2ÈME SECTEUR - 57G11;16;R;DES HOUILLERES;;;57800;FREYMING MERLEBACH;57240;;
IDB;2013;570013250;24;570000141;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570016100192;CMP/CATTP/HOPITAL DE JOUR FORBACH;3ÈME SECTEUR - 57G12;2;R;DE LA CARTONNERIE ADT;;;57600;FORBACH;57227;;
IDB;2013;570013268;24;570000141;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570016100200;CMP/CATTP POUR ENFANTS;INTERSECTEUR DE PSYCHIATRIE;10;R;MARECHAL FOCH;;;57200;SARREGUEMINES;57631;;
IDB;2013;570013276;24;570000141;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570016100226;CMP CATTP HOPITAL DE JOUR;;1   B;R;DE LEBACH;;;57230;BITCHE;57089;;
IDB;2013;570013797;06;;41;57;;60;;899;;7;4;;1;1;;ASSOCIATION SAINT ANDRE;HOPITAL ROBERT SCHUMAN;;;SAINT ANDRE;;;57645;NOUILLY;57512;0355001520;
IDB;2013;570013813;24;570000513;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570002100164;HOPITAL DE JOUR POUR ENFANTS MAIZIERES;;19;RTE;DE MARANGE;VILLA  DES ROSES;;57280;MAIZIERES LES METZ;57433;;
IDB;2013;570014407;24;570000133;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570009600133;HOPITAL DE JOUR ADULTES SAINT-AVOLD;;41;BD;DE LORRAINE;;;57500;ST AVOLD;57606;;
IDB;2013;570014415;24;570000133;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570009600141;CMP/HOPITAL DE JOUR ENFANTS ST-AVOLD;;31;R;MANGIN;;;57500;ST AVOLD;57606;;
IDB;2013;570014423;24;570000133;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570009600158;CMP ADULTES ST AVOLD;;21;R;DES AMERICAINS;;;57500;ST AVOLD;57606;;
IDB;2013;570014431;24;570000133;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570009600166;CMP ADULTES CREUTZWALD;;4;PL;DES VERRIERS;RESIDENCE LES CYTISES;;57150;CREUTZWALD;57160;;
IDB;2013;570014449;24;570000133;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570009600174;CMP ADULTES SARREBOURG;;7;R;ERCKMANN CHATRIAN;;;57400;SARREBOURG;57630;;
IDB;2013;570014456;24;570000133;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570009600182;CMP ADULTES FAULQUEMONT;;1;R;DE L'HOTEL DE VILLE;;;57380;FAULQUEMONT;57209;;
IDB;2013;570014464;24;570000133;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570009600190;CMP ADULTES MORHANGE;;15;R;POINCARE;;;57340;MORHANGE;57483;;
IDB;2013;570014472;24;570000133;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570009600372;CMP ET HOPITAL DE JOUR ENFANTS;;4;R;DE L'AUVERGNE;;;57400;SARREBOURG;57630;;
IDB;2013;570014480;24;570000133;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570009600216;CMP ENFANTS MORHANGE;;12;R;CASTELNAU;;;57340;MORHANGE;57483;;
IDB;2013;570014514;24;570000133;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570009600240;CMP ADULTES CHATEAU SALINS;;8;AV;NAPOLEON 1ER;;;57170;CHATEAU SALINS;57132;;
IDB;2013;570014522;24;570000133;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570009600257;CMP ADULTES -LIEBAULT- BOULAY;;9;R;DU GENERAL DE GAULLE;;;57220;BOULAY;57097;;
IDB;2013;570014563;24;570000141;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570016100218;HOPITAL DE JOUR ENFANTS -LES LUCIOLES-;INTERSECTEUR DE PSYCHIATRIE;49;RTE;DE BITCHE;;;57200;SARREGUEMINES;57631;;
IDB;2013;570014571;24;570000141;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570016100234;CMP CATTP HOP DE JOUR POUR ENFANTS;INTERSECTEUR DE PSYCHIATRIE;28;AV;DE SPICHEREN;;;57600;FORBACH;57227;;
IDB;2013;570015065;24;570000133;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570009600281;CLINIQUE DE PSYCHOLOGIE MEDICALE;;;R;DE L'HOPITAL;HOPITAL ST JOSEPH;;57370;PHALSBOURG;57540;;
IDB;2013;570015099;02;;41;57;;13;;355;;1;0;;2;1;;CENTRE HOSPITALIER DE SARREBOURG;;;;DU GENERAL DE GAULLE;;BP 80269;57402;SARREBOURG CEDEX;57630;0387232425;
IDB;2013;570015651;24;570000133;41;57;41S0000003;11;1;412;PLU10;1;0;;0;0;26570009600299;MAISON THERAPEUTIQUE CREUTZWALD;;36;R;DES PLATANES;;;57150;CREUTZWALD;57160;;
IDB;2013;570021956;24;570000133;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570009600315;HOPITAL DE JOUR POUR ADULTES DIEUZE;;181;RTE;DE LOUDREFING;CENTRE PAUL SIVADON;;57260;DIEUZE;57177;;
IDB;2013;570023127;24;570000133;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570009600323;UNITE DE PSYCHIATRIE DU C.H. LORQUIN;;7;R;LEMIRE;CH LEMIRE DE SAINT AVOLD;;57500;ST AVOLD;57606;;
IDB;2013;570023150;24;570000513;41;57;41S0000003;11;1;444;PLU10;1;0;;0;0;26570002100271;CENTRE D'ACCUEIL D'URGENCE -VERLAINE-;SPUL;1;R;VERLAINE;;;57000;METZ;57463;;
IDB;2013;570023291;24;570000513;41;57;41S0000003;11;1;444;PLU10;1;0;;0;0;26570002100214;CENTRE D'ACCUEIL ET DE CRISE;HOPITAL DE METZ;1;ALL;DU CHATEAU;SITE DE MERCY;;57530;ARS LAQUENEXY;57031;;
IDB;2013;570024448;24;570000133;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570009600356;CENTRE D'ACCUEIL ET SOINS DEPENDANCES;;7;R;ERCKMANN CHATRIAN;;;57400;SARREBOURG;57630;;
IDB;2013;570024463;24;570000141;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570016100275;CENTRE D'ACCUEIL ET SOINS TOXICOMANES;;18;RLE;HOLZ;;;57200;SARREGUEMINES;57631;;
IDB;2013;570024471;24;570000141;41;57;41S0000003;11;1;292;PLU10;1;0;;0;0;26570016100267;HOPITAL DE JOUR -L'EAU VIVE-;;24;FG;SAINTE CROIX;;;57600;FORBACH;57227;;
IDB;2013;570024489;24;570000513;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570002100255;CMP ADULTES DE FAMECK;;17;R;GENERAL HENRY;CITE SOCIALE DE FAMECK;;57290;FAMECK;57206;;
IDB;2013;570024497;24;570000513;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570002100248;CMP PSYCHOGERIATRIE DE METZ;;25;R;LAFAYETTE;;;57000;METZ;57463;;
IDB;2013;570024505;24;570000513;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570002100263;CMP NICOLAS JUNG;;1;R;NICOLAS JUNG;;;57000;METZ;57463;;
IDB;2013;570024513;24;570000513;41;57;41S0000003;11;1;156;PLU10;1;0;;0;0;26570002100230;CMP ADOLESCENTS DE LA MOSELLE;CASA;7;R;HARELLE;;;57000;METZ;57463;;
IDB;2013;570025254;02;;41;57;;14;;355;;1;0;;2;1;;UNISANTE+;CENTRE HOS. MARIE MADELEINE;;;THERESE;;BP 80229;57604;FORBACH CEDEX;57227;0387888000;
IDB;2013;580005262;24;580780971;26;58;26S0000002;11;1;292;PLU10;1;0;;0;0;26580003700078;H.J. POUR ADULTES NEVERS;;2;PL;DE LA REPUBLIQUE;;;58000;NEVERS;58194;;
IDB;2013;580005270;24;580780971;26;58;26S0000002;11;1;292;PLU10;1;0;;0;0;26580003700144;HOPITAL DE JOUR POUR ADULTES-COSNE;;87  T;R;JEAN JAURES;;;58200;COSNE COURS SUR LOIRE;58086;;
IDB;2013;580005296;24;580780971;26;58;26S0000002;11;1;292;PLU10;1;0;;0;0;26580003700151;HOPITAL DE JOUR POUR ADULTES-DECIZE;;2;R;MARGUERITE MONNOT;;;58300;DECIZE;58095;;
IDB;2013;580005668;24;580780971;26;58;26S0000002;11;1;292;PLU10;1;0;;0;0;26580003700136;CH PIERRE LÔO CLINIQUE DU PRE-POITIERS;CH P. LOO CLINIQUE PRE-POITIERS;2;R;DU DOCTEUR JULES RENAULT;;BP 60029;58027;NEVERS CEDEX;58194;;
IDB;2013;580005767;24;580780971;26;58;26S0000002;11;1;292;PLU10;1;0;;0;0;26580003700177;C.H PIERRE LOO;;1;R;DES PROMENADES;;;58500;CLAMECY;58079;;
IDB;2013;580780039;02;;26;58;;14;;355;;1;0;;2;1;;C.H. DE L'AGGLOMÉRATION DE NEVERS;;;;DE L'HOPITAL;;BP 649;58033;NEVERS CEDEX;58194;0386937000;
IDB;2013;580780047;02;;26;58;;13;;355;;1;0;;1;1;;CH CHATEAU-CHINON;;;;J.M. THEVENIN;;;58120;CHATEAU CHINON;58062;0386796000;
IDB;2013;580780054;02;;26;58;;13;;106;;1;0;;1;1;;HÔPITAL LOCAL LES CYGNES LORMES;;;;DU PANORAMA;;BP 25;58140;LORMES;58145;0386223000;
IDB;2013;580780070;02;;26;58;;13;;355;;1;0;;1;1;;CH CLAMECY;;;;BEAUGY;;;58500;CLAMECY;58079;0386276000;
IDB;2013;580780088;02;;26;58;;13;;355;;1;0;;1;1;;CH COSNE-COURS-SUR-LOIRE;;;;MARECHAL LECLERC;;;58206;COSNE COURS S LOIRE CEDEX;58086;0386265454;
IDB;2013;580780096;02;;26;58;;13;;355;;1;0;;1;1;;CH DECIZE;;;;DE MOULINS;;BP 65;58300;DECIZE;58095;0386777879;
IDB;2013;580780757;02;;26;58;;13;;106;;1;0;;1;1;;CENTRE LONG SEJOUR STPIERRE LE MOUTIER;;;;DU COMMANDANT LEIFFEIT;;;58240;ST PIERRE LE MOUTIER;58264;0386606500;
IDB;2013;580780971;02;;26;58;;11;;292;;1;0;;1;1;;CH PIERRE LÔO EPSM DE LA NIEVRE;;;;DES HOTELLERIES;;BP 137;58405;LA CHARITE SUR LOIRE CEDEX;58059;0386694040;
IDB;2013;580781136;02;;26;58;;13;;355;;1;0;;1;1;;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;;;;HENRI DUNANT;;;58405;LA CHARITE SUR LOIRE CEDEX;58059;0386694469;
IDB;2013;580970978;02;;26;58;;13;;106;;1;0;;1;1;;CENTRE DE LONG SÉJOUR;;;;HOCHE;;;58170;LUZY;58149;0386302828;
IDB;2013;590000212;24;590034740;31;59;31S0000004;11;1;292;PLU10;1;0;;0;0;26590870700192;CTRE TRÉLAT EPSM AGGL LILLOISE;;76;R;DE LAMBERSART;;BP 26;59872;ST ANDRE CEDEX;59527;;
IDB;2013;590001467;06;;31;59;;75;;899;;0;4;;1;1;;SAS DIALSAMBRE;;;;DE LA POLYCLINIQUE;;BP 80110;59369;MAUBEUGE CEDEX;59392;0327638322;
IDB;2013;590003281;08;;31;59;;85;;698;;0;9;;1;1;;RADIOTHÉRAPIE ONCOLOGIE MEDICALE;;;;DE LA POLYCLINIQUE;;;59600;MAUBEUGE;59392;0327698383;
IDB;2013;590006052;24;590781605;31;59;31S0000002;13;1;355;PLU10;1;0;;0;0;26590678400169;HJ PSY ADULTES ORANGERIE CH CAMBRAI;;130;BD;FAIDHERBE;;;59400;CAMBRAI;59122;;
IDB;2013;590006268;08;;31;59;;85;;698;;0;4;;1;1;;GROUPE MEDICAL DES DENTELLIERES;;;;DES DENTELLIERES;;;59300;VALENCIENNES;59606;;
IDB;2013;590006318;08;;31;59;;73;;698;;0;9;;1;1;;IRIDIS-NORD;;;;FLANDRE;;;59170;CROIX;59163;0826666900;
IDB;2013;590006615;24;590781803;31;59;31S0000002;13;1;156;PLU10;1;0;;0;0;26590695800169;C.M.P 59G38 P. MONNORET CH SAMBRE AVES;;12;FG;FAUROEULX;;;59530;LE QUESNOY;59481;;
IDB;2013;590006623;24;590782678;31;59;31S0000003;11;1;156;PLU10;1;0;;0;0;26590707100384;ANTEN CMP ADULTE BERGUES EPSM FLANDRES;59G02 - 59I01;24;R;MAURICE CORNETTE;;;59380;BERGUES;59067;;
IDB;2013;590006631;24;590782678;31;59;31S0000003;11;1;156;PLU10;1;0;;0;0;26590707100376;ANTEN CMP ADULT BOURBOURG EPSM FLANDRE;;;AV;FRANCOIS MITTERAND;CENTRE SOCIAL;;59630;BOURBOURG;59094;;
IDB;2013;590006680;24;590782678;31;59;31S0000003;11;1;156;PLU10;1;0;;0;0;26590707100343;CMP ADULTES EPSM FLANDRES;;9;R;ST SEBASTIEN;;;59140;DUNKERQUE;59183;;
IDB;2013;590006706;24;590782678;31;59;31S0000004;11;1;156;PLU10;1;0;;0;0;26590707100335;ANT CMP BAILLEUL 59G06  EPSM FLANDRE;CENTRE DE SOINS MUNICIPAL;;R;ST VINCENT DE PAUL;;;59940;ESTAIRES;59212;;
IDB;2013;590006714;24;590782678;31;59;31S0000003;11;1;156;PLU10;1;0;;0;0;26590707100525;CMP ENFANTS GDE SYNTHE EPSM FLANDRES;;13;R;DENIS PAPIN;;;59760;GRANDE SYNTHE;59271;;
IDB;2013;590006722;24;590782678;31;59;31S0000003;11;1;156;PLU10;1;0;;0;0;26590707100319;ANT CMP ENFAN HONDSCHOOTE EPSM FLANDRE;59I01;;R;DE LA LIBERATION;CENTRE DE P.M.I.;;59122;HONDSCHOOTE;59309;;
IDB;2013;590006730;24;590782678;31;59;31S0000004;11;1;156;PLU10;1;0;;0;0;26590707100301;ANT CMP ADUL-ENF MERVILLE EPSM FLANDRE;59G06 - 59I02;;R;DU GENERAL DE GAULLE;CHATEAU ARNOULD;;59660;MERVILLE;59400;;
IDB;2013;590006755;24;590782678;31;59;31S0000004;11;1;156;PLU10;1;0;;0;0;26590707100434;ANT CMP 59G05 HAZEBROUCK EPSM FLANDRES;;;PL;JM RYCKEXAERT;CENTRE SOCIAL;;59114;STEENVOORDE;59580;;
IDB;2013;590006771;24;590782678;31;59;31S0000003;11;1;156;PLU10;1;0;;0;0;26590707100285;ANTENN CMP ADULT WORMHOUT EPSM FLANDRE;CENTRE JACQUELINE MARISSAL;;PL;DU GENERAL DE GAULLE;;;59470;WORMHOUT;59663;;
IDB;2013;590006995;24;590782660;31;59;31S0000004;11;1;156;PLU10;1;0;;0;0;26590706300324;CMP SCHACKLETON G18 COMINES EPSM LM;;2;;GRAND'PLACE;;;59560;COMINES;59152;;
IDB;2013;590007001;24;590782215;31;59;31S0000002;13;1;156;PLU10;1;0;;0;0;26590673500278;ANT CMP 59I09 ENF ST-AMAND CH VALENCIE;59I09;70;R;DE VALENCIENNES;;;59230;ST AMAND LES EAUX;59526;;
IDB;2013;590007027;24;590782215;31;59;31S0000002;13;1;425;PLU10;1;0;;0;0;26590673500260;CATTP 59G31 & 59G32 CH VALENCIENNES;;6;R;PERCEPAIN;;;59300;VALENCIENNES;59606;;
IDB;2013;590007175;24;590782678;31;59;31S0000004;11;1;292;PLU10;1;0;;0;0;26590707100400;HJ PSY ENFAN ORANGE BLEUE EPSM FLANDRE;;35;R;DU RIVAGE;;;59190;HAZEBROUCK;59295;;
IDB;2013;590007183;24;590034740;31;59;31S0000004;11;1;156;PLU10;1;0;;0;0;26590870700184;CMP ENFANTS COGGHE EPSM AGG LILLOISE;;12;R;REMY COGGHE;;;59100;ROUBAIX;59512;;
IDB;2013;590007191;24;590780193;31;59;31S0000004;13;1;156;PLU10;1;0;;0;0;26590671900405;CMP ADULTES HAUBOURDIN 59G08;;80;R;AUGUSTE POTIE;;;59320;HAUBOURDIN;59286;;
IDB;2013;590007993;24;590782678;31;59;31S0000004;11;1;292;PLU10;1;0;;0;0;26590707100418;CLINIQUE PSY 59G06 ADULT LA CLAIRIERE;;791;RTE;DE LOCRE;;;59270;BAILLEUL;59043;;
IDB;2013;590008108;24;590782207;31;59;31S0000002;13;1;412;PLU10;1;0;;0;0;;AT ADULTES ST AMAND CH ST AMAND;;300;RTE;DE LILLE;;;59230;ST AMAND LES EAUX;59526;;
IDB;2013;590008348;24;590782678;31;59;31S0000003;11;1;412;PLU10;1;0;;0;0;26590707100582;MAISON THERAPEUTIQUE 59G04;;11;R;DU MOULIN HAUT;;;59820;GRAVELINES;59273;;
IDB;2013;590008504;24;590782660;31;59;31S0000004;11;1;156;PLU10;1;0;;0;0;26590706300175;CMP ENFANTS NATIONALE EPSM LILLE METRO;;75;R;NATIONALE;;;59200;TOURCOING;59599;;
IDB;2013;590008579;25;590053955;31;59;31S0000004;73;2;161;PLU10;0;4;;0;0;;CLINIQUE PSY ADULTES SALOMON;;4;AV;SALOMON;;;59000;LILLE;59350;;
IDB;2013;590008629;08;;31;59;;85;;698;;0;9;;1;1;;SELARL GR IMAG ET CANCERO PT ST VAAST;;;;DU PONT SAINT VAAST;;;59500;DOUAI;59178;;
IDB;2013;590012399;24;590782660;31;59;31S0000004;11;1;156;PLU10;1;0;;0;0;26590706300118;CMP-CATTP G19 LA MADEL EPSM LILLE METR;;119;R;DU GENERAL DE GAULLE;;59700;59110;LA MADELEINE;59368;;
IDB;2013;590012688;24;590782660;31;59;31S0000004;11;1;425;PLU10;1;0;;0;0;;CATTP G21 MONS EPSM LILLE METROPOLE;;74;BD;R. SCHUMAN;;59370;59370;MONS EN BAROEUL;59410;;
IDB;2013;590012738;24;590782660;31;59;31S0000004;11;1;366;PLU10;1;0;;0;0;;AT G21 FACHES THUM EPSM LILLE METROPOL;;56;R;J GUESDE;;;59155;FACHES THUMESNIL;59220;;
IDB;2013;590012829;24;590782660;31;59;31S0000004;11;1;412;PLU10;1;0;;0;0;;AT G21 FACHES THUM EPSM LILLE METROPOL;;34;R;DES MYOSOTIS;;;59155;FACHES THUMESNIL;59220;;
IDB;2013;590013249;24;590782660;31;59;31S0000004;11;1;425;PLU10;1;0;;0;0;;CATTP G18 CEDRE VERT EPSM LILLE METROP;;30;R;COMINES;;;59560;COMINES;59152;;
IDB;2013;590014338;24;590782660;31;59;31S0000004;11;1;156;PLU10;1;0;;0;0;;CMP G18 TRIESTRE HALLUI EPSM LILLE MET;;180;R;DE LILLE;;;59250;HALLUIN;59279;;
IDB;2013;590015608;24;590782678;31;59;31S0000003;11;1;292;PLU10;1;0;;0;0;;CL PSY AD LE NOMBRE D'OR EPSM FLANDRES;;;AV;CHARLES DE GAULLE;;;59180;CAPPELLE LA GRANDE;59131;;
IDB;2013;590016309;24;590782660;31;59;31S0000004;11;1;425;PLU10;1;0;;0;0;;CATTP A ARMENTIERES EPSM LILLE METROPO;;;;;;;59280;ARMENTIERES;59017;;
IDB;2013;590017588;24;590781803;31;59;31S0000002;13;1;355;PLU10;1;0;;0;0;;HOP DE JOUR PEDOPSY CH MAUBEUGE;;2;R;ROBERT BICHET;;;59440;AVESNELLES;59035;;
IDB;2013;590018099;24;590034740;31;59;31S0000004;11;1;292;PLU10;1;0;;0;0;;STRUCT ALT ACCUEIL EPSM AGGL LILLOISE;;;;;;;59000;LILLE;59350;;
IDB;2013;590033361;24;590781605;31;59;31S0000002;13;1;444;PLU10;1;0;;0;0;;CCAP ADO LE PASSAGE CH CAMBRAI;;251;R;SAINT-LADRE;;;59400;CAMBRAI;59122;;
IDB;2013;590033569;24;590782678;31;59;31S0000003;11;1;412;PLU10;1;0;;0;0;26590707100681;AT ADULTES BERGUES;;;PL;DU MARCHE AUX BESTIAUX;;;59380;BERGUES;59067;;
IDB;2013;590033619;24;590782678;31;59;31S0000003;11;1;412;PLU10;1;0;;0;0;26590707100699;AT ADULTES DUNKERQUE;;16;PL;DU PALAIS DE JUSTICE;;;59140;DUNKERQUE;59183;;
IDB;2013;590033668;24;590034740;31;59;31S0000004;11;1;292;PLU10;1;0;;0;0;26590870700010;HOPITAL LUCIEN BONNAFE EPSM AGG LILLOI;;140;R;DE CHARLEROI;;;59100;ROUBAIX;59512;;
IDB;2013;590033718;24;590034740;31;59;31S0000004;11;1;292;PLU10;1;0;;0;0;;CLINIQUE DU NOUVEAU MONDE EPSM AGGL LI;;2;R;DU NOUVEAU MONDE;;;59100;ROUBAIX;59512;;
IDB;2013;590033874;24;590034740;31;59;31S0000004;11;1;292;PLU10;1;0;;0;0;;AT LES VERTES FEUILLES EPSM AGG LILLOI;APP. 3 5ÈME ETAGE PORTE 1;;;;;;59350;ST ANDRE LEZ LILLE;59527;;
IDB;2013;590034278;24;590034740;31;59;31S0000004;11;1;292;PLU10;1;0;;0;0;26590870700010;STRUCT INTER-SECTORIELLE-ADOLESCENTS;;45;AV;DE FLANDRE;;;59290;WASQUEHAL;59646;;
IDB;2013;590034740;02;;31;59;;11;;292;;1;0;;1;1;;EPSM AGGLOME LILLOISE LOMMELET;;;;DU GENERAL LECLERC;;BP 4;59871;ST ANDRE CEDEX;59527;0320637600;
IDB;2013;590034906;24;590782678;31;59;31S0000003;11;1;292;PLU10;1;0;;0;0;26590707100509;HJ PSY ENFANTS RÉPUBLIQUE EPSM FLANDRE;LE PETIT PRINCE;1   T;BD;DE LA REPUBLIQUE;;FRANCOIS MITTERAND;59140;DUNKERQUE;59183;;
IDB;2013;590034914;24;590782660;31;59;31S0000004;11;1;292;PLU10;1;0;;0;0;;AT LOMME EPSM AGGL LILLOISE;;307;AV;DE DUNKERQUE;;;59160;LOMME;59350;;
IDB;2013;590036497;24;590782678;31;59;31S0000003;11;1;292;PLU10;1;0;;0;0;26590707100467;CTRE SOINS 59G01 LA TONNELLE;;967;AV;DE ROSENDAEL;;BP 56374;59140;DUNKERQUE;59183;;
IDB;2013;590036547;24;590780052;31;59;31S0000001;13;1;412;PLU10;1;0;;0;0;26590699000147;AT ORCHIES CH SOMAIN;;15;R;F HERBO;;;59310;ORCHIES;59449;;
IDB;2013;590036562;24;590782660;31;59;31S0000004;11;1;292;PLU10;1;0;;0;0;;CTRE G21 COMMUN PSY EPSM LILLE METROPO;;;;;;HELLEMMES;59000;LILLE;59350;;
IDB;2013;590037354;24;590782678;31;59;31S0000004;11;1;156;PLU10;1;0;;0;0;26590707100491;CMP 59G05 ADUL HOLBECQUE EPSM FLANDRE;;;R;DU COMMISSARIAT;;;59190;HAZEBROUCK;59295;;
IDB;2013;590037362;24;590782678;31;59;31S0000003;11;1;425;PLU10;1;0;;0;0;26590707100475;ANTENNE CATTP HONDSCHOOTE EPSM FLANDRE;CENTRE SOCIAL CULTUR DANIEL PEEN;;;;;;59122;HONDSCHOOTE;59309;;
IDB;2013;590037370;24;590782678;31;59;31S0000003;11;1;425;PLU10;1;0;;0;0;26590707100483;ANT CATTP ADULT WORMHOUT EPSM FLANDRE;FERMETTE AMMEUX;;RTE;DE STEEVOORDE;;;59470;WORMHOUT;59663;;
IDB;2013;590037396;24;590782678;31;59;31S0000003;11;1;156;PLU10;1;0;;0;0;26590707100392;ANTEN CMP ADULTES WATTEN EPSM FLANDRES;;;R;MONTAGNE;;;59143;WATTEN;59647;;
IDB;2013;590037511;24;590782207;31;59;31S0000002;13;1;355;PLU10;1;0;;0;0;;HJ PSY ADULTES CH ST AMAND LES EAUX;;21;R;DU BRUILLE;;;59230;ST AMAND LES EAUX;59526;;
IDB;2013;590037677;24;590780052;31;59;31S0000001;13;1;412;PLU10;1;0;;0;0;26590699000097;ATHOS PECQUENCOURT CH SOMAIN;;9;;RUE DU BEFFROI;;;59146;PECQUENCOURT;59456;;
IDB;2013;590037701;24;590783239;31;59;31S0000001;13;1;355;PLU10;1;0;;0;0;;HJ PSY ENFANTS  CH DOUAI;;201;R;D'ARRAS;;;59500;DOUAI;59178;;
IDB;2013;590038311;24;590782678;31;59;31S0000003;11;1;415;PLU10;1;0;;0;0;26590707100442;CTRE ENTRETIENS FAMILIAUX EPSM FLANDRE;DU LITTORAL;8;R;DE BEAUMONT;;;59140;DUNKERQUE;59183;;
IDB;2013;590038345;24;590034740;31;59;31S0000004;11;1;425;PLU10;1;0;;0;0;26590870700218;CATTP ADULT WAZEMMES EPSM AGGL LILLOIS;;174;R;DE WAZEMMES;;;59000;LILLE;59350;;
IDB;2013;590038352;24;590034740;31;59;31S0000004;11;1;425;PLU10;1;0;;0;0;;CATTP ADULT MONTEBELLO EPSM AGGLO LILL;;136;BD;MONTEBELLO;;;59000;LILLE;59350;;
IDB;2013;590038360;24;590034740;31;59;31S0000004;11;1;156;PLU10;1;0;;0;0;;ANT CMP ADULT BOIS BLANCS EPSM AGGL LI;MAISON DE QUARTIER;;R;DE LA BOURDONNAYE;;;59000;LILLE;59350;;
IDB;2013;590038386;24;590034740;31;59;31S0000004;11;1;425;PLU10;1;0;;0;0;;CATTP ADUL HAL AU SUCRE EPSM AGGL LILL;MAISON DE QUARTIER G. PETIT;;R;DES ARCHIVES;;;59000;LILLE;59350;;
IDB;2013;590038402;24;590034740;31;59;31S0000004;11;1;412;PLU10;1;0;;0;0;;AT D'AGUESSEAU EPSM AGGLOME LILLOISE;;39;R;D'AGUESSEAU;;;59000;LILLE;59350;;
IDB;2013;590038410;24;590034740;31;59;31S0000004;11;1;425;PLU10;1;0;;0;0;;CATTP HEM EPSM AGGL LILLOISE;;322;R;HENRI DUNANT;;;59510;HEM;59299;;
IDB;2013;590038436;24;590034740;31;59;31S0000004;11;1;412;PLU10;1;0;;0;0;;AT ROUBAIX DAMMARTIN EPSM AGGL LILLOIS;;32;R;DAMMARTIN;;;59100;ROUBAIX;59512;;
